School;Cohort;Book ID;Topic;Bookclub;User ID;Name;Message;Translation  ;Message Time;Is Answer;Page;Book relevance;Type;Category;CategoryBroad
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1398;MumaD24;natalija;Natalija;2019-06-18 05:09:53 AM;No;5;No;A;IA;I
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1378;MumaD4;Ker midlife da imago planeti custva.;Because she thinks the planets have feelings;2019-06-18 05:09:59 AM;Yes;5;Yes;Q;DA;D
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1397;MumaD23;Ker je s tem hotela pokazat prijateljstvo.??;Because she wanted to demonstrate friendsip ;2019-06-18 05:11:00 AM;No;5;Yes;Q;DA;D
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1382;MumaD8;a res;Oh really;2019-06-18 05:12:02 AM;No;5;No;Q;DAA;D
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1378;MumaD4;Kaksen je odgovor;What is the answer;2019-06-18 05:12:11 AM;No;5;Yes;Q;DQ;D
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1398;MumaD24;ali ti je usec ta knjiga;Do you like this book;2019-06-18 05:12:33 AM;No;5;Yes;Q;CB;C
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1378;MumaD4;Smiselno.;Makes sense;2019-06-18 05:12:42 AM;No;5;Yes;S;CO;C
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1397;MumaD23;Ja.;Yes;2019-06-18 05:12:44 AM;No;5;Yes;S;CB;C
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1378;MumaD4;Kdo si;Who are you;2019-06-18 05:13:20 AM;No;5;No;Q;IQ;I
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1398;MumaD24;kdo je mumad4;Who is Mumad24;2019-06-18 05:14:09 AM;No;5;No;Q;IQ;I
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1382;MumaD8;natalia;Natalija;2019-06-18 05:14:35 AM;No;5;No;A;IA;I
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1397;MumaD23;Mia.;Mia (girl's name);2019-06-18 05:14:38 AM;No;5;No;A;IA;I
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1378;MumaD4;Me povem;I'm not telling. ;2019-06-18 05:14:56 AM;No;5;No;S;CO;C
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1374;NinaKostrevcMumaD;Kaj pša druga zgodba;What about the other story;2019-06-18 05:15:09 AM;No;1;Yes;Q;DQ;D
OŠ Ketteja in Murna;MumaD;15;Sonce in planeti v resnici nimajo občutkov in misli. Zakaj avtorica te zgodbe daje Soncu in planetom misli in občutke?/ The Sun and the planets don't actually have thoughts and feelings. Why did the author of the story give them thoughts and feelings?;Book Club One;1378;MumaD4;Odgovorimo;Let's answer ;2019-06-18 05:15:50 AM;No;5;No;S;DQ;D
OŠ Ketteja in Murna;MumaC;12;Kaj meniš, česa vsega bi se Čopko lahko naučil?;Book Club Four;1412;MumaC4;Kakati;To poop;2019-06-19 04:27:38 AM;No;6;Yes;A;DA;D
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;ste ze;are you done;2019-06-18 05:07:47 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;dgfvhvdccgflyegyvuvb;gibberish;2019-06-18 05:08:00 AM;No;4;No;S;O;O
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;nevem;i don't know;2019-06-18 05:08:24 AM;No;4;Yes;A;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;pisite;write;2019-06-18 05:08:43 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1374;NinaKostrevcMumaD;Abeceda;alphabet;2019-06-18 05:11:01 AM;No;1;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;rerere;gibberish;2019-06-18 05:11:18 AM;No;4;No;S;O;O
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;abc;gibberish;2019-06-18 05:11:58 AM;No;4;No;S;O;O
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;joli;gibberish;2019-06-18 05:12:28 AM;No;4;No;S;O;O
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;kdo si;who are you;2019-06-18 05:13:13 AM;No;4;No;Q;IQ;I
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;e;e;2019-06-18 05:14:37 AM;No;4;No;S;O;O
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;cefizelj bi lahko policista vrgel tudi na taksno fintoda bi sel v kaksno drugo trgovino in bi naredil isto finto;Cefizelj could trick the cop by going to a different store and doing the same trick;2019-06-18 05:15:48 AM;No;4;Yes;A;DA;D
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1374;NinaKostrevcMumaD;D6 zelo slabo poznas abecedo;d6 you don't really know the alphabet that well;2019-06-18 05:16:04 AM;No;1;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;ja;yes;2019-06-18 05:16:55 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;zgleda da  jaž;looks like it;2019-06-18 05:17:17 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1399;MumaD25;lahko bi pa policaja zadušil;he could strangle the policeman;2019-06-18 05:17:40 AM;No;4;Yes;A;DA;D
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;d16;d16;2019-06-18 05:17:41 AM;No;4;No;S;O;O
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;mrs;gibberish;2019-06-18 05:17:58 AM;No;4;No;S;O;O
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;kmet;farmer (meant as an insult);2019-06-18 05:18:12 AM;No;4;No;S;CC;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1399;MumaD25;kdo si ti d6;who are you d6;2019-06-18 05:18:35 AM;No;4;No;Q;IQ;I
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;dobra ideja;a good idea;2019-06-18 05:18:40 AM;No;4;No;S;DAA;D
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;si ti;are you  ;2019-06-18 05:18:41 AM;No;4;No;S;IQ;I
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;blaz;Blaž;2019-06-18 05:18:56 AM;No;4;No;S;IA;I
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;jz sm jurij;I am Jurij;2019-06-18 05:19:11 AM;No;4;No;S;IA;I
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1399;MumaD25;jaz sm Maks;I am Maks;2019-06-18 05:19:38 AM;No;4;No;S;IA;I
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;se bi skril in zbezal;he could hide and run;2019-06-18 05:20:05 AM;No;4;Yes;A;DA;D
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;lahko bi pozgeckal in zbezal;he could tickle him and run;2019-06-18 05:20:16 AM;No;4;Yes;A;DA;D
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;na odgovor;the answer;2019-06-18 05:20:26 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1399;MumaD25;bimbo;bimbo;2019-06-18 05:20:36 AM;No;4;No;S;CC;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;ja prav imas;yes you're right;2019-06-18 05:20:45 AM;No;4;Yes;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;lahko bi ga zaprl v pekarno in na hitro zbezal;he could lock him in the bakery and quickly run away;2019-06-18 05:21:09 AM;No;4;Yes;A;DA;D
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;ja;yes;2019-06-18 05:21:45 AM;No;4;Yes;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;zakaj bimbo;why bimbo;2019-06-18 05:21:56 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;aneda;isn't that right;2019-06-18 05:22:11 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;kaj a si yunicorn;what are you a unicorn;2019-06-18 05:22:20 AM;No;4;No;Q;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;ha ah ah;ha ah ha;2019-06-18 05:22:32 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1399;MumaD25;zakaj je vse dvojno napisano;why is everything doubled;2019-06-18 05:22:35 AM;No;4;No;Q;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;ne;no;2019-06-18 05:22:42 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;ker to steka;because this thing is glitching;2019-06-18 05:22:49 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;ne pa ne;no it's not;2019-06-18 05:23:17 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;jqa paž;Yes;2019-06-18 05:23:38 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1390;MumaD16;kul;Cool;2019-06-18 05:31:27 AM;No;4;No;S;CO;C
OŠ Ketteja in Murna;MumaD;8;Kako bi lahko Cefizelj pobegnil policistu še na drugačen način? / In what other way could Cefizelj get away from the policeman?;Book Club Two;1380;MumaD6;g;g ;2019-06-18 05:34:16 AM;No;4;No;S;O;O
OŠ Ketteja in Murna;MumaD;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1380;MumaD6;jaz mam 3 zlate denarcke;I have three golden coins;2019-06-18 05:45:42 AM;No;13;No;S;CO;C
OŠ Ketteja in Murna;MumaD;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1380;MumaD6;jhrpigu[ovnjgyuag8467r78tnhdfrbn04ryf9e4yr9[34not uvkq tpt4uwtoab o9057u0;gibberish;2019-06-18 05:46:28 AM;No;13;No;S;O;O
OŠ Ketteja in Murna;MumaD;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1390;MumaD16;qwertzuiopšđžćčlkjhgfdsayxcvbnmm,.-                                                        odkkwejwjksjeziowzoehwejwweojqojrioj;gibberish;2019-06-18 05:48:53 AM;No;13;No;S;O;O
OŠ Ketteja in Murna;MumaD;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1380;MumaD6;kje si  jdfguh7trhgwugf78034w4fkcvnwvzx4tw90g95wg5mv0ngtn49377xcklbt,ymvw04,z<<,,,<<<<,,,<,<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<;gibberish;2019-06-18 05:50:04 AM;No;12;No;S;O;O
OŠ Ketteja in Murna;MumaD;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1380;MumaD6;abllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllllbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbmm;gibberish;2019-06-18 05:51:03 AM;No;12;No;S;O;O
OŠ Ketteja in Murna;MumaD;12;Kaj meniš, česa vsega bi se Čopko lahko naučil? / What else do you think Čopko could learn?;Book Club Two;1390;MumaD16;lahko bi pel v operi ampak ne lepo;he could sing in the opera but not good;2019-06-18 05:51:15 AM;No;13;Yes;A;DA;D
